library	direction	term	n_genes	query_size	background_size	overlap_n	overlap_genes	p	adj_p
KEGG	combined	Neuroactive ligand-receptor interaction	313	674	33010	18	CALCB,GABRA1,GALR1,GHSR,GRIA1,GRM1,HTR1A,HTR1B,LPAR6,NPBWR1,NPY,PENK,SCT,SST,SSTR4,TAC1,THRA,TRH	9.050533309903454e-05	0.025783218805741772
KEGG	combined	Maturity onset diabetes of the young	26	674	33010	5	FOXA2,NEUROD1,PAX6,PDX1,PKLR	0.00016114511753588607	0.025783218805741772
KEGG	combined	Transcriptional misregulation in cancer	176	674	33010	9	AFF1,MLLT1,MMP9,NTRK1,PAX3,PAX5,TLX1,WT1,ZBTB16	0.010492925684756798	0.8942260513586714
KEGG	combined	cAMP signaling pathway	209	674	33010	10	CFTR,CNGA3,GHSR,GRIA1,HTR1A,HTR1B,NPY,PDE10A,PDE4C,SST	0.011177825641983392	0.8942260513586714
KEGG	combined	Phototransduction	27	674	33010	3	GRK7,GUCA1A,PDE6B	0.01722071721032277	1.0
KEGG	combined	Cardiac muscle contraction	78	674	33010	5	CACNA2D2,CACNG7,CACNG8,COX4I2,COX7A1	0.021783813345364295	1.0
KEGG	combined	Taste transduction	79	674	33010	5	ASIC2,GABRA1,GRM1,HTR1A,HTR1B	0.02287813100378544	1.0
KEGG	combined	Bladder cancer	39	674	33010	3	CDKN2A,MMP9,RB1	0.04500672990064058	1.0
KEGG	combined	Type I diabetes mellitus	40	674	33010	3	HLA-DPA1,HLA-DPB1,PTPRN2	0.04794270490963308	1.0
KEGG	combined	Cell adhesion molecules	135	674	33010	6	CD58,CLDN4,HLA-DPA1,HLA-DPB1,NRXN2,NRXN3	0.0590433469999608	1.0
KEGG	combined	MicroRNAs in cancer	288	674	33010	10	CD44,CDKN2A,EZR,HOXD10,MIR124-2,MIR15B,MIR16-2,MMP9,SPRY2,TNR	0.07297717212377558	1.0
KEGG	combined	Synaptic vesicle cycle	78	674	33010	4	ATP6V1B1,SLC6A3,SLC6A5,SYT1	0.07557197622166863	1.0
KEGG	combined	Viral myocarditis	54	674	33010	3	CXADR,HLA-DPA1,HLA-DPB1	0.09806570694500741	1.0
KEGG	combined	Asthma	26	674	33010	2	HLA-DPA1,HLA-DPB1	0.09810711555729469	1.0
KEGG	combined	Pyrimidine metabolism	55	674	33010	3	CTPS1,DPYS,NT5E	0.10223053406054661	1.0
KEGG	combined	Th1 and Th2 cell differentiation	87	674	33010	4	GATA3,HLA-DPA1,HLA-DPB1,MAML3	0.10267461887322434	1.0
KEGG	combined	Morphine addiction	88	674	33010	4	GABRA1,GRK5,PDE10A,PDE4C	0.10592880675276249	1.0
KEGG	combined	Hematopoietic cell lineage	90	674	33010	4	CD1D,CD44,HLA-DPA1,HLA-DPB1	0.11257538155150645	1.0
KEGG	combined	Purine metabolism	125	674	33010	5	NT5E,PDE10A,PDE4C,PDE6B,PKLR	0.11346145340290192	1.0
KEGG	combined	Retinol metabolism	58	674	33010	3	ALDH1A3,CYP26A1,CYP27C1	0.11513296714697899	1.0
KEGG	combined	Inflammatory bowel disease	60	674	33010	3	GATA3,HLA-DPA1,HLA-DPB1	0.12405685676455465	1.0
KEGG	combined	Base excision repair	32	674	33010	2	PARP1,PARP4	0.13847078480300137	1.0
KEGG	combined	Allograft rejection	33	674	33010	2	HLA-DPA1,HLA-DPB1	0.14550959856004433	1.0
KEGG	combined	Amyotrophic lateral sclerosis	339	674	33010	10	COX4I2,COX7A1,DNALI1,GRIA1,KLC1,NEFM,PFN3,POM121L2,SRSF7,TUBB2B	0.1584449572533565	1.0
KEGG	combined	Graft-versus-host disease	35	674	33010	2	HLA-DPA1,HLA-DPB1	0.159797496641855	1.0
KEGG	combined	Nicotine addiction	36	674	33010	2	GABRA1,GRIA1	0.16703506238449997	1.0
KEGG	combined	Melanoma	70	674	33010	3	CDKN2A,FGF5,RB1	0.17200465448468338	1.0
KEGG	combined	Autoimmune thyroid disease	37	674	33010	2	HLA-DPA1,HLA-DPB1	0.1743277020835541	1.0
KEGG	combined	Arrhythmogenic right ventricular cardiomyopathy	74	674	33010	3	CACNA2D2,CACNG7,CACNG8	0.1924693877817119	1.0
KEGG	combined	Gastric acid secretion	75	674	33010	3	CFTR,EZR,SST	0.19767833934967516	1.0
KEGG	combined	Ubiquinone and other terpenoid-quinone biosynthesis	11	674	33010	1	COQ3	0.20304572526604722	1.0
KEGG	combined	ABC transporters	42	674	33010	2	ABCC9,CFTR	0.2114396414299922	1.0
KEGG	combined	Intestinal immune network for IgA production	42	674	33010	2	HLA-DPA1,HLA-DPB1	0.2114396414299922	1.0
KEGG	combined	Type II diabetes mellitus	45	674	33010	2	PDX1,PKLR	0.23405957751702697	1.0
KEGG	combined	Rheumatoid arthritis	85	674	33010	3	ATP6V1B1,HLA-DPA1,HLA-DPB1	0.2513477486544189	1.0
KEGG	combined	Sphingolipid metabolism	48	674	33010	2	DEGS1,SPHK2	0.25680823293535704	1.0
KEGG	combined	Hypertrophic cardiomyopathy	87	674	33010	3	CACNA2D2,CACNG7,CACNG8	0.26234321433974755	1.0
KEGG	combined	Vibrio cholerae infection	49	674	33010	2	ATP6V1B1,CFTR	0.2644026678884088	1.0
KEGG	combined	Dilated cardiomyopathy	92	674	33010	3	CACNA2D2,CACNG7,CACNG8	0.29006417605435547	1.0
KEGG	combined	Prostate cancer	94	674	33010	3	INSRR,MMP9,RB1	0.3012161404321099	1.0
KEGG	combined	Diabetic cardiomyopathy	179	674	33010	5	COX4I2,COX7A1,CPT2,MMP9,PARP1	0.3031877365488238	1.0
KEGG	combined	Apoptosis	138	674	33010	4	NTRK1,PARP1,PARP4,TNFRSF10A	0.31147566400461996	1.0
KEGG	combined	Legionellosis	56	674	33010	2	HSF1,SAR1A	0.31739955012454274	1.0
KEGG	combined	Epstein-Barr virus infection	183	674	33010	5	CD44,CD58,HLA-DPA1,HLA-DPB1,RB1	0.3191470937976025	1.0
KEGG	combined	Phagosome	140	674	33010	4	ATP6V1B1,HLA-DPA1,HLA-DPB1,TUBB2B	0.32069465739509945	1.0
KEGG	combined	Long-term depression	58	674	33010	2	GRIA1,GRM1	0.33240566205703775	1.0
KEGG	combined	Herpes simplex virus 1 infection	458	674	33010	11	HLA-DPA1,HLA-DPB1,SRSF7,ZNF154,ZNF184,ZNF551,ZNF560,ZNF578,ZNF671,ZNF709,ZNF729	0.33499795042873576	1.0
KEGG	combined	Adrenergic signaling in cardiomyocytes	144	674	33010	4	CACNA2D2,CACNG7,CACNG8,CREM	0.33918609748515777	1.0
KEGG	combined	Th17 cell differentiation	101	674	33010	3	GATA3,HLA-DPA1,HLA-DPB1	0.34034278849212174	1.0
KEGG	combined	Pantothenate and CoA biosynthesis	21	674	33010	1	DPYS	0.3516662999398012	1.0
KEGG	combined	Parathyroid hormone synthesis, secretion and action	105	674	33010	3	AKAP13,GATA3,PDE4C	0.3626533984443539	1.0
KEGG	combined	Toxoplasmosis	105	674	33010	3	ALOX5,HLA-DPA1,HLA-DPB1	0.3626533984443539	1.0
KEGG	combined	Oxytocin signaling pathway	151	674	33010	4	CACNA2D2,CACNG7,CACNG8,PPP1R12C	0.37160215567668353	1.0
KEGG	combined	Leukocyte transendothelial migration	107	674	33010	3	CLDN4,EZR,MMP9	0.37376713148171625	1.0
KEGG	combined	Antigen processing and presentation	64	674	33010	2	HLA-DPA1,HLA-DPB1	0.37678244289099805	1.0
KEGG	combined	Long-term potentiation	64	674	33010	2	GRIA1,GRM1	0.37678244289099805	1.0
KEGG	combined	Serotonergic synapse	108	674	33010	3	ALOX5,HTR1A,HTR1B	0.37931004812810754	1.0
KEGG	combined	Proteoglycans in cancer	199	674	33010	5	CD44,EZR,HOXD10,MMP9,PPP1R12C	0.38365294430901853	1.0
KEGG	combined	Amphetamine addiction	66	674	33010	2	GRIA1,SLC6A3	0.3913099719599604	1.0
KEGG	combined	Leishmaniasis	67	674	33010	2	HLA-DPA1,HLA-DPB1	0.39851659951501905	1.0
KEGG	combined	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	25	674	33010	1	PIGB	0.4030513335338088	1.0
KEGG	combined	Glutamatergic synapse	113	674	33010	3	DLGAP1,GRIA1,GRM1	0.4068473359576268	1.0
KEGG	combined	Tight junction	161	674	33010	4	CD1D,CFTR,CLDN4,EZR	0.4176532728252915	1.0
KEGG	combined	Regulation of actin cytoskeleton	208	674	33010	5	EZR,FGF5,INSRR,PFN3,PPP1R12C	0.4199212793697812	1.0
KEGG	combined	Oxidative phosphorylation	116	674	33010	3	ATP6V1B1,COX4I2,COX7A1	0.4231961622958204	1.0
KEGG	combined	Non-small cell lung cancer	71	674	33010	2	CDKN2A,RB1	0.42692934223097945	1.0
KEGG	combined	Collecting duct acid secretion	27	674	33010	1	ATP6V1B1	0.4271979897462469	1.0
